date,close,pivot,resistance,realized_vol_20d,median_vol_500d,vol_scale,state
2025-02-06 00:00:00,21758.0,,,0.0114573141037574,,,0
2025-02-07 00:00:00,21487.3,,,0.0108715901630782,,,0
2025-02-09 00:00:00,21551.8,,,0.0106770989061092,,,0
2025-02-10 00:00:00,21710.0,,,0.0101482568406888,,,0
2025-02-11 00:00:00,21736.6,,,0.0101309630291046,,,0
2025-02-12 00:00:00,21817.3,,,0.0099852898116234,,,0
2025-02-13 00:00:00,22011.4,,,0.0101329748081627,,,0
2025-02-14 00:00:00,22136.7,,,0.0100891412511929,,,0
2025-02-16 00:00:00,22141.0,,,0.0100834934620775,,,0
2025-02-17 00:00:00,22149.4,,,0.0100098895013553,,,0
2025-02-18 00:00:00,22189.3,,,0.0096045514759105,,,0
2025-02-19 00:00:00,22155.5,,,0.0087708541839298,,,0
2025-02-20 00:00:00,22099.0,,,0.0086168917189482,,,0
2025-02-21 00:00:00,21603.5,,,0.0101518143960084,,,0
2025-02-23 00:00:00,21699.6,,,0.0100636911350809,,,0
2025-02-24 00:00:00,21336.0,,,0.0106730228114065,,,0
2025-02-25 00:00:00,21180.4,,,0.0097094211259753,,,0
2025-02-26 00:00:00,21169.4,,,0.0083187259612081,,,0
2025-02-27 00:00:00,20630.7,,,0.0099889748147209,,,0
2025-02-28 00:00:00,20867.6,,,0.0100994675657905,,,0
2025-03-02 00:00:00,20928.4,,,0.0100779573705496,,,0
2025-03-03 00:00:00,20474.8,,,0.0107739690919314,,,0
2025-03-04 00:00:00,20548.9,,,0.0107909930798948,,,0
2025-03-05 00:00:00,20576.0,,,0.0105892736048367,,,0
2025-03-06 00:00:00,20156.6,,,0.011257038882254,,,0
2025-03-07 00:00:00,20175.4,,,0.011177505411097,,,0
2025-03-09 00:00:00,20007.7,,,0.0108011114516342,,,0
2025-03-10 00:00:00,19285.8,,,0.0125776131897343,,,0
2025-03-11 00:00:00,19461.6,,,0.0129899143103793,,,0
2025-03-12 00:00:00,19669.2,,,0.0134653048395847,,,0
2025-03-13 00:00:00,19343.2,,,0.0135436467320214,,,0
2025-03-14 00:00:00,19649.2,,,0.0144226906759598,,,0
2025-03-16 00:00:00,19569.6,,,0.0144083246551313,,,0
2025-03-17 00:00:00,19814.2,,,0.0144242987119409,,,0
2025-03-18 00:00:00,19511.6,,,0.0144749422597302,,,0
2025-03-19 00:00:00,19850.8,,,0.0150423520989059,,,0
2025-03-20 00:00:00,19705.0,,,0.0150430473633908,,,0
2025-03-21 00:00:00,19794.4,,,0.01513788204261,,,0
2025-03-23 00:00:00,19932.8,,,0.0143509313021087,,,0
2025-03-24 00:00:00,20179.6,,,0.0143954581922463,,,0
2025-03-25 00:00:00,20350.2,,,0.0145389886368845,,,0
2025-03-26 00:00:00,19885.6,,,0.0146263168209481,,,0
2025-03-27 00:00:00,19800.2,,,0.0145916345904847,,,0
2025-03-28 00:00:00,19213.3,,,0.0158377357835068,,,0
2025-03-30 00:00:00,19098.6,,,0.0153395915781457,,,0
2025-03-31 00:00:00,19210.8,,,0.0154386312449415,,,0
2025-04-01 00:00:00,19495.0,,,0.0158272332708695,,,0
2025-04-02 00:00:00,18727.2,,,0.0162229407830451,,,0
2025-04-03 00:00:00,18511.8,,,0.016178440947179,,,0
2025-04-04 00:00:00,17364.2,,,0.0206392604827339,,,0
2025-04-06 00:00:00,16594.6,,,0.0222562406253801,,,0
2025-04-07 00:00:00,17642.5,,,0.0268882527711456,,,0
2025-04-08 00:00:00,16870.1,,,0.0282456832253678,,,0
2025-04-09 00:00:00,19198.4,,,0.0429338083944366,,,0
2025-04-10 00:00:00,18239.4,,,0.0442323994968209,,,0
2025-04-11 00:00:00,18694.1,,,0.0444423408535846,,,0
2025-04-13 00:00:00,18890.2,,,0.0445103248802646,,,0
2025-04-14 00:00:00,18731.8,,,0.044516411078809,,,0
2025-04-15 00:00:00,18610.6,,,0.0444774587597908,,,0
2025-04-16 00:00:00,18289.2,,,0.044448704681731,,,0
2025-04-17 00:00:00,18319.6,,,0.0443743922349971,,,0
2025-04-20 00:00:00,18206.2,,,0.0441650463469921,,,0
2025-04-21 00:00:00,17895.2,,,0.0442694083039666,,,0
2025-04-22 00:00:00,18664.4,,,0.0450404002210605,,,0
2025-04-23 00:00:00,18739.3,,,0.0450321441602115,,,0
2025-04-24 00:00:00,19315.8,,,0.0455446513655139,,,0
2025-04-25 00:00:00,19452.4,,,0.0454562009307113,,,0
2025-04-27 00:00:00,19358.6,,,0.0444933904457791,,,0
2025-04-28 00:00:00,19436.6,,,0.0443703116894987,,,0
2025-04-29 00:00:00,19471.2,,,0.0416351455728937,,,0
2025-04-30 00:00:00,19829.0,,,0.0399302685013398,,,0
2025-05-01 00:00:00,19699.0,,,0.03801247869915,,,0
2025-05-02 00:00:00,20112.3,,,0.0362500716287739,,,0
2025-05-04 00:00:00,19995.4,,,0.0200371586495032,,,0
2025-05-05 00:00:00,19925.6,,,0.0159445907761991,,,0
2025-05-06 00:00:00,19988.6,,,0.0152060973021134,,,0
2025-05-07 00:00:00,19876.2,,,0.0152409419964505,,,0
2025-05-08 00:00:00,20062.8,,,0.0150805817816113,,,0
2025-05-09 00:00:00,20066.1,,,0.0149208083784761,,,0
2025-05-11 00:00:00,20375.8,,,0.0142587360608436,,,0
2025-05-12 00:00:00,20835.7,,,0.0147206639743539,,,0
2025-05-13 00:00:00,21219.8,,,0.0146278938314879,,,0
2025-05-14 00:00:00,21301.1,,,0.0134571105593452,,,0
2025-05-15 00:00:00,21338.1,,,0.0108576661573712,,,0
2025-05-16 00:00:00,21333.0,,,0.0109557110717646,,,0
2025-05-18 00:00:00,21307.2,,,0.0094698053407981,,,0
2025-05-19 00:00:00,21472.0,,,0.0094787354122564,,,0
2025-05-20 00:00:00,21367.2,,,0.0094819458244584,,,0
2025-05-21 00:00:00,21084.2,,,0.0103234942148755,,,0
2025-05-22 00:00:00,21119.2,,,0.010324966381323,,,0
2025-05-23 00:00:00,20897.4,,,0.0102454812729712,,,0
2025-05-25 00:00:00,21132.8,,,0.0101749117424432,,,0
2025-05-26 00:00:00,21179.6,,,0.0093134484706295,,,0
2025-05-27 00:00:00,21423.0,,,0.0092916771150737,,,0
2025-05-28 00:00:00,21719.4,,,0.0094130082942564,,,0
2025-05-29 00:00:00,21271.8,,,0.0109479087363347,,,0
2025-05-30 00:00:00,21322.8,,,0.0107539306067407,,,0
2025-06-01 00:00:00,21261.6,,,0.0107544300061471,,,0
2025-06-02 00:00:00,21460.2,,,0.0108243667004419,,,0
2025-06-03 00:00:00,21671.2,,,0.0105665266745896,,,0
2025-06-04 00:00:00,21709.0,,,0.0095257576096469,,,0
2025-06-05 00:00:00,21512.4,,,0.0090140638323795,,,0
2025-06-06 00:00:00,21781.0,,,0.0093717350780015,,,0
2025-06-08 00:00:00,21733.0,,,0.0094002690969671,,,0
2025-06-09 00:00:00,21810.8,,,0.0094134212851334,,,0
2025-06-10 00:00:00,21934.8,,,0.0094486371944598,,,0
2025-06-11 00:00:00,21818.4,,,0.0094453750833472,,,0
2025-06-12 00:00:00,21767.8,,,0.0093808219483118,,,0
2025-06-13 00:00:00,21637.6,,,0.0089313437312295,,,0
2025-06-15 00:00:00,21673.1,,,0.0089313076353332,,,0
2025-06-16 00:00:00,21783.8,,,0.0085149376736806,,,0
2025-06-17 00:00:00,21690.5,,,0.0083435274381476,,,0
2025-06-18 00:00:00,21746.0,,,0.0083457885141657,,,0
2025-06-19 00:00:00,21682.4,,,0.008041052259995,,,0
2025-06-20 00:00:00,21677.4,,,0.0074163739520669,,,0
2025-06-22 00:00:00,21565.2,,,0.0057920397515091,,,0
2025-06-23 00:00:00,22047.6,,,0.0075536691794654,,,0
2025-06-24 00:00:00,22234.4,,,0.0076180417114059,,,0
2025-06-25 00:00:00,22274.4,,,0.0074338849554798,,,0
2025-06-26 00:00:00,22489.8,,,0.0074248658377775,,,0
2025-06-27 00:00:00,22551.6,,,0.0074272799236674,,,0
2025-06-29 00:00:00,22629.2,,,0.006965550286842,,,0
2025-06-30 00:00:00,22700.6,,,0.0065665654831888,,,0
2025-07-01 00:00:00,22530.0,,,0.0068506263077331,,,0
2025-07-02 00:00:00,22669.4,,,0.0069103403405613,,,0
2025-07-03 00:00:00,22854.6,,,0.0070026367313099,,,0
2025-07-04 00:00:00,22723.8,,,0.0070263364250155,,,0
2025-07-06 00:00:00,22803.2,,,0.0069556048160439,,,0
2025-07-07 00:00:00,22704.8,,,0.0068599019209012,,,0
2025-07-08 00:00:00,22734.9,,,0.0068621759513571,,,0
2025-07-09 00:00:00,22870.6,,,0.0068826201750516,,,0
2025-07-10 00:00:00,22882.6,,,0.0067166889909996,,,0
2025-07-11 00:00:00,22779.0,,,0.0069086884083563,,,0
2025-07-13 00:00:00,22707.8,,,0.0069169003808248,,,0
2025-07-14 00:00:00,22860.3,,,0.0069555512262707,,,0
2025-07-15 00:00:00,22864.8,,,0.0067363514001423,,,0
2025-07-16 00:00:00,22894.6,,,0.0049506363979349,,,0
2025-07-17 00:00:00,23135.8,,,0.0051136047675777,,,0
2025-07-18 00:00:00,23085.2,,,0.0051988773479216,,,0
2025-07-20 00:00:00,23117.8,,,0.0048578312084373,,,0
2025-07-21 00:00:00,23211.6,,,0.004885854108551,,,0
2025-07-22 00:00:00,23130.8,,,0.0049819658638375,,,0
2025-07-23 00:00:00,23272.6,,,0.0050895489615569,,,0
2025-07-24 00:00:00,23279.6,,,0.0046626710337061,,,0
2025-07-25 00:00:00,23320.1,,,0.0045392136081469,,,0
2025-07-27 00:00:00,23409.6,,,0.0042974008850389,,,0
2025-07-28 00:00:00,23412.2,,,0.0039890148565253,,,0
2025-07-29 00:00:00,23360.6,,,0.0040422895569742,,,0
2025-07-30 00:00:00,23612.8,,,0.0043542304803676,,,0
2025-07-31 00:00:00,23187.0,,,0.0062459993301505,,,0
2025-08-01 00:00:00,22766.4,,,0.0074480018043426,,,0
2025-08-03 00:00:00,22823.0,,,0.0074709495594611,,,0
2025-08-04 00:00:00,23236.8,,,0.0084222346873442,,,0
2025-08-05 00:00:00,22958.4,,,0.0088728672960624,,,0
2025-08-06 00:00:00,23359.4,,,0.0095625724948494,,,0
2025-08-07 00:00:00,23448.0,,,0.0095780183940451,,,0
2025-08-08 00:00:00,23676.4,,,0.0097620450551322,,,0
2025-08-10 00:00:00,23614.6,,,0.0095784924605212,,,0
2025-08-11 00:00:00,23551.8,,,0.0095875185513227,,,0
2025-08-12 00:00:00,23878.4,,,0.0100079349538758,,,0
2025-08-13 00:00:00,23869.0,,,0.0100014792827046,,,0
2025-08-14 00:00:00,23808.6,,,0.0099790725544262,,,0
2025-08-15 00:00:00,23721.1,,,0.0099800923352889,,,0
2025-08-17 00:00:00,23773.3,,,0.0099821058651856,,,0
2025-08-18 00:00:00,23736.4,,,0.009998080408262,,,0
2025-08-19 00:00:00,23357.2,,,0.0106550789315439,,,0
2025-08-20 00:00:00,23254.8,,,0.0106986442933988,,,0
2025-08-21 00:00:00,23183.8,,,0.0107083501530326,,,0
2025-08-22 00:00:00,23516.7,,,0.0109304568317121,,,0
2025-08-24 00:00:00,23511.2,,,0.0100898625655279,,,0
2025-08-25 00:00:00,23441.4,,,0.0091191801624146,,,0
2025-08-26 00:00:00,23562.0,,,0.0091536036215838,,,0
2025-08-27 00:00:00,23459.2,,,0.0083682104532794,,,0
2025-08-28 00:00:00,23699.0,,,0.0080921675246436,,,0
2025-08-29 00:00:00,23412.5,,,0.0077368560825061,,,0
2025-08-31 00:00:00,23491.8,,,0.0077273031003815,,,0
2025-09-01 00:00:00,23399.2,,,0.0074308678272384,,,0
2025-09-02 00:00:00,23298.4,,,0.0074651071130698,,,0
2025-09-03 00:00:00,23403.6,,,0.007535389858447,,,0
2025-09-04 00:00:00,23671.6,,,0.0073125771481566,,,0
2025-09-05 00:00:00,23639.9,,,0.0073155255675802,,,0
2025-09-07 00:00:00,23743.4,,,0.0073753159556957,,,0
2025-09-08 00:00:00,23779.6,,,0.0073346095245159,,,0
2025-09-09 00:00:00,23860.8,,,0.0073574744992444,,,0
2025-09-10 00:00:00,23878.4,,,0.0073464269509163,,,0
2025-09-11 00:00:00,23999.5,,,0.0063251826263494,,,0
2025-09-12 00:00:00,24096.4,,,0.00620061705711,,,0
2025-09-14 00:00:00,24090.4,,,0.0061162964252831,,,0
2025-09-15 00:00:00,24294.0,,,0.0056062122709423,,,0
2025-09-16 00:00:00,24295.9,,,0.005601147694052,,,0
2025-09-17 00:00:00,24376.8,,,0.0055035441680773,,,0
2025-09-18 00:00:00,24531.8,,,0.0055468848566313,,,0
2025-09-19 00:00:00,24653.4,,,0.0053699007062054,,,0
2025-09-21 00:00:00,24642.8,,,0.005084289367941,,,0
2025-09-22 00:00:00,24796.1,,,0.0039397827943439,,,0
2025-09-23 00:00:00,24642.4,,,0.0044279532662409,,,0
2025-09-24 00:00:00,24560.6,,,0.0043829787728114,,,0
2025-09-25 00:00:00,24424.0,,,0.0044921037569898,,,0
2025-09-26 00:00:00,24537.3,,,0.0044952909786765,,,0
2025-09-28 00:00:00,24582.8,,,0.0039555647327815,,,0
2025-09-29 00:00:00,24639.8,,,0.00388190062646,,,0
2025-09-30 00:00:00,24649.0,,,0.0038603796178379,,,0
2025-10-01 00:00:00,24843.6,,,0.0040856996464215,,,0
2025-10-02 00:00:00,24944.2,,,0.0040980847424325,,,0
2025-10-03 00:00:00,24805.0,,,0.0044478265727595,,,0
2025-10-05 00:00:00,24888.8,,,0.0044004402029745,,,0
2025-10-06 00:00:00,24971.8,,,0.0043846631088618,,,0
2025-10-07 00:00:00,24865.8,,,0.0045698242767277,,,0
2025-10-08 00:00:00,25214.4,,,0.0051431163165634,,,0
2025-10-09 00:00:00,25172.6,,,0.0051894511376174,,,0
2025-10-10 00:00:00,24017.8,,,0.0118319576430082,,,0
2025-10-12 00:00:00,24627.8,,,0.0131230000296989,,,0
2025-10-13 00:00:00,24757.8,,,0.0131292329505753,,,0
2025-10-14 00:00:00,24628.0,,,0.0131871898365042,,,0
2025-10-15 00:00:00,24798.0,,,0.0132048412450384,,,0
2025-10-16 00:00:00,24617.9,,,0.0132336174063275,,,0
2025-10-17 00:00:00,24895.9,,,0.0134404242540041,,,0
2025-10-19 00:00:00,24876.4,,,0.013364286307511,,,0
2025-10-20 00:00:00,25193.2,,,0.0136006951852654,,,0
2025-10-21 00:00:00,25116.6,,,0.013636256594918,,,0
2025-10-22 00:00:00,24871.0,,,0.0138489930161451,,,0
2025-10-23 00:00:00,25175.0,,,0.0140919539342028,,,0
2025-10-24 00:00:00,25393.2,,,0.0141124515812895,,,0
2025-10-26 00:00:00,25596.8,,,0.0141824878321846,,,0
2025-10-27 00:00:00,25879.8,,,0.0142399623251541,,,0
2025-10-28 00:00:00,26070.8,,,0.0142851278590717,,,0
2025-10-29 00:00:00,26124.0,,,0.014283701670719,,,0
2025-10-30 00:00:00,26060.0,,,0.0142456313842099,,,0
2025-10-31 00:00:00,25874.8,,,0.0141250463137652,,,0
2025-11-02 00:00:00,25971.8,,,0.0141153855766133,,,0
2025-11-03 00:00:00,25968.2,,,0.0086592586423136,,,0
2025-11-04 00:00:00,25407.6,,,0.0089035029201529,,,0
2025-11-05 00:00:00,25680.6,,,0.0091040844832699,,,0
2025-11-06 00:00:00,25227.9,,,0.0099914162548759,,,0
2025-11-07 00:00:00,25138.2,,,0.0099536978808616,,,0
2025-11-09 00:00:00,25248.6,,,0.0098012062929695,,,0
2025-11-10 00:00:00,25660.8,,,0.0101300639214252,,,0
2025-11-11 00:00:00,25571.0,,,0.0101812557529265,,,0
2025-11-12 00:00:00,25463.9,,,0.0098911277871995,,,0
2025-11-13 00:00:00,25032.5,,,0.010620543254259,,,0
2025-11-14 00:00:00,25070.6,,,0.0103771309837488,,,0
2025-11-16 00:00:00,25097.7,,,0.0100042680442017,,,0
2025-11-17 00:00:00,24854.4,,,0.009999277799509,,,0
2025-11-18 00:00:00,24528.7,,,0.0101088632517177,,,0
2025-11-19 00:00:00,25044.7,,,0.0109986516851882,,,0
2025-11-20 00:00:00,24072.0,,,0.0135713195931446,,,0
2025-11-21 00:00:00,24289.0,,,0.013819110307684,,,0
2025-11-23 00:00:00,24412.7,,,0.0139528012764556,,,0
2025-11-24 00:00:00,24905.8,,,0.0148537424406431,,,0
2025-11-25 00:00:00,25035.2,,,0.0148856811568387,,,0
2025-11-26 00:00:00,25274.8,,,0.0150970835832486,,,0
2025-11-27 00:00:00,25278.3,,,0.0143176665621099,,,0
2025-11-28 00:00:00,25426.2,,,0.0141625234374316,,,0
2025-11-30 00:00:00,25422.1,,,0.0135705082013384,,,0
2025-12-01 00:00:00,25362.8,,,0.0135541514314445,,,0
2025-12-02 00:00:00,25588.6,,,0.0136588753819451,,,0
2025-12-03 00:00:00,25614.6,,,0.0131604312409034,,,0
2025-12-04 00:00:00,25588.0,,,0.0131375430501586,,,0
2025-12-05 00:00:00,25701.8,,,0.0131305391634127,,,0
2025-12-07 00:00:00,25713.4,,,0.0124706243821212,,,0
2025-12-08 00:00:00,25702.4,,,0.0124773835831554,,,0
2025-12-09 00:00:00,25650.6,,,0.0124996946693836,,,0
2025-12-10 00:00:00,25709.6,,,0.012236219517207,,,0
2025-12-11 00:00:00,25653.6,,,0.0117725418843257,,,0
2025-12-12 00:00:00,25191.2,,,0.011742594835203,,,0
2025-12-14 00:00:00,25176.2,,,0.0072955865777982,,,0
2025-12-15 00:00:00,25071.2,,,0.0072496533260062,,,0
2025-12-16 00:00:00,25105.3,,,0.0072031976766413,,,0
2025-12-17 00:00:00,24741.6,,,0.0065949889773168,,,0
2025-12-18 00:00:00,25065.6,,,0.0071548807615181,,,0
2025-12-19 00:00:00,25399.4,,,0.007458882906176,,,0
2025-12-21 00:00:00,25475.6,,,0.0074835838675077,,,0
2025-12-22 00:00:00,25526.0,,,0.0073849987600457,,,0
2025-12-23 00:00:00,25624.0,,,0.0074281266980671,,,0
2025-12-24 00:00:00,25676.7,,,0.007407273068165,,,0
2025-12-25 00:00:00,25704.0,,,0.0071500445983785,,,0
2025-12-26 00:00:00,25676.6,,,0.0071534503387314,,,0
2025-12-28 00:00:00,25691.6,,,0.0071485182413231,,,0
2025-12-29 00:00:00,25538.2,,,0.007204117096249,,,0
2025-12-30 00:00:00,25490.6,,,0.0072101002912816,,,0
2025-12-31 00:00:00,25268.6,,,0.0074451203687859,,,0
2026-01-01 00:00:00,25331.7,,,0.0074754411847266,,,0
2026-01-02 00:00:00,25231.0,,,0.0074790617164583,,,0
2026-01-04 00:00:00,25295.8,,,0.0075120187699865,,,0
2026-01-05 00:00:00,25412.6,,,0.0063806731275657,,,0
2026-01-06 00:00:00,25673.4,,,0.0067383257197331,,,0
2026-01-07 00:00:00,25673.6,,,0.0066335400678167,,,0
2026-01-08 00:00:00,25529.8,,,0.0068055765263786,,,0
2026-01-09 00:00:00,25786.6,,,0.0060651306961811,,,0
2026-01-11 00:00:00,25748.4,,,0.0055245155000049,,,0
2026-01-12 00:00:00,25756.8,,,0.004754626164113,,,0
2026-01-13 00:00:00,25753.4,,,0.004726713768898,,,0
2026-01-14 00:00:00,25472.6,,,0.005357807767465,,,0
2026-01-15 00:00:00,25609.4,,,0.0054274158791868,,,0
2026-01-16 00:00:00,25552.6,,,0.0054257270974076,,,0
2026-01-18 00:00:00,25338.4,,,0.0057110147386711,,,0
2026-01-19 00:00:00,25258.6,,,0.0057369730376381,,,0
2026-01-20 00:00:00,24999.8,,,0.0060987017067598,,,0
2026-01-21 00:00:00,25439.2,,,0.0073112545704845,,,0
2026-01-22 00:00:00,25505.4,,,0.0073249511351084,,,0
2026-01-23 00:00:00,25567.4,,,0.0070415536237154,,,0
2026-01-25 00:00:00,25448.5,,,0.0071217355832715,,,0
2026-01-26 00:00:00,25786.6,,,0.0076112851299703,,,0
2026-01-27 00:00:00,26036.0,,,0.0078447221325731,,,0
2026-01-28 00:00:00,26068.0,,,0.0078097347596507,,,0
2026-01-29 00:00:00,25873.3,,,0.0077452660502657,,,0
2026-01-30 00:00:00,25549.8,,,0.0082676118164937,,,0
2026-02-01 00:00:00,25436.7,,,0.0082313916001127,,,0
2026-02-02 00:00:00,25858.8,,,0.0087700977519287,,,0
2026-02-03 00:00:00,25344.2,,,0.0098534980595906,,,0
2026-02-04 00:00:00,24986.4,,,0.0102904997273415,,,0
2026-02-05 00:00:00,24259.4,,,0.0119903967165413,,,0
2026-02-06 00:00:00,25028.4,,,0.0140959150236868,,,0
2026-02-08 00:00:00,25199.2,,,0.0141330270916833,,,0
2026-02-09 00:00:00,25274.9,,,0.0141519714089724,,,0
2026-02-10 00:00:00,25204.6,,,0.0140417421999628,,,0
2026-02-11 00:00:00,25168.8,,,0.0140277567050181,,,0
2026-02-12 00:00:00,24757.0,,,0.0143244255356421,,,0
2026-02-13 00:00:00,24720.0,,,0.0136860086437013,,,0
2026-02-15 00:00:00,24774.5,,,0.0136802623629064,,,0
2026-02-16 00:00:00,24757.8,,,0.0136525219942026,,,0
2026-02-17 00:00:00,24658.1,,,0.0136457061487577,,,0
2026-02-18 00:00:00,24909.2,,,0.0134856205461093,,,0
2026-02-19 00:00:00,24824.8,,,0.0132225309718689,,,0
2026-02-20 00:00:00,25028.0,,,0.0134102975044941,,,0
2026-02-22 00:00:00,24921.6,,,0.0133597859468173,,,0
2026-02-23 00:00:00,24745.5,,,0.0131844235211399,,,0
2026-02-24 00:00:00,25004.4,,,0.0134294755468774,,,0
2026-02-25 00:00:00,25277.4,,,0.0130990972115614,,,0
2026-02-26 00:00:00,24957.6,,,0.0126425440281794,,,0
2026-02-27 00:00:00,24925.8,,,0.0122446529573407,,,0
2026-03-01 00:00:00,24702.9,,,0.0104221889800848,,,0
2026-03-02 00:00:00,24934.2,,,0.007828706514348,,,0
2026-03-03 00:00:00,24675.0,,,0.0079659241027874,,,0
2026-03-04 00:00:00,25144.2,,,0.0091135311661747,,,0
2026-03-05 00:00:00,25030.8,,,0.0091472371233471,,,0
2026-03-06 00:00:00,24645.0,,,0.0097520603370038,,,0
2026-03-08 00:00:00,24187.1,,,0.0099465755638408,,,0
2026-03-09 00:00:00,24860.9,,,0.0118678236868646,,,0
2026-03-10 00:00:00,24996.6,,,0.0119167734236325,,,0
2026-03-11 00:00:00,24770.8,,,0.0121057113023724,,,0
2026-03-12 00:00:00,24511.2,,,0.0123057181692886,,,0
2026-03-13 00:00:00,24328.2,,,0.0121517482310051,,,0
2026-03-15 00:00:00,24423.8,,,0.012189636043275,,,0
2026-03-16 00:00:00,24688.4,,,0.012305570553907,,,0
2026-03-17 00:00:00,24814.2,,,0.0123374983638777,,,0
2026-03-18 00:00:00,24429.2,,,0.0127255579760715,,,0
2026-03-19 00:00:00,24435.8,,,0.0124619980124573,,,0
2026-03-20 00:00:00,24024.2,,,0.0126011015062005,,,0
2026-03-22 00:00:00,23824.3,,,0.0124531640237532,,,0
2026-03-23 00:00:00,24279.8,,,0.0133403572860709,,,0
2026-03-24 00:00:00,24241.2,,,0.0132173117467318,,,0
2026-03-25 00:00:00,24150.9,,,0.0130068223436622,,,0
2026-03-26 00:00:00,23711.2,,,0.0133988740194098,,,0
2026-03-27 00:00:00,23104.2,,,0.0134464022472276,,,0
2026-03-29 00:00:00,22970.0,,,0.0134514371110611,,,0
2026-03-30 00:00:00,22896.2,,,0.0131903153694493,,,0
2026-03-31 00:00:00,23885.0,,,0.016348792274367,,,0
2026-04-01 00:00:00,24027.4,,,0.0150295904505888,,,0
2026-04-02 00:00:00,24060.6,,,0.0149563294910187,,,0
2026-04-03 00:00:00,23976.6,,,0.0148663556107837,,,0
2026-04-05 00:00:00,23939.4,,,0.0147165625462877,,,0
2026-04-06 00:00:00,24166.4,,,0.0148169650547045,,,0
2026-04-07 00:00:00,24911.4,,,0.0163553251172362,,,0
2026-04-08 00:00:00,24882.0,,,0.0161994586027845,,,0
2026-04-09 00:00:00,25082.4,,,0.0162569027046732,,,0
2026-04-10 00:00:00,25184.2,,,0.0158149321907142,,,0
2026-04-12 00:00:00,24841.6,,,0.016178311927418,,,0
2026-04-13 00:00:00,25451.4,,,0.0164281900673537,,,0
2026-04-14 00:00:00,25883.4,,,0.0164830034886494,,,0
2026-04-15 00:00:00,26272.4,,,0.0163137199727498,,,0
2026-04-16 00:00:00,26346.7,,,0.0162627858102593,,,0
2026-04-17 00:00:00,26708.2,,,0.0162776947840183,,,0
2026-04-19 00:00:00,26526.2,,,0.0156019377956378,,,0
2026-04-20 00:00:00,26671.9,,,0.0137545548103948,,,0
2026-04-21 00:00:00,26652.0,,,0.0135457393361345,,,0
2026-04-22 00:00:00,26975.4,,,0.0133372012757241,,,0
2026-04-23 00:00:00,26960.2,,,0.0106297117581062,,,0
2026-04-24 00:00:00,27323.4,,,0.01075546630514,,,0
2026-04-26 00:00:00,27267.4,,,0.0108682250447005,,,0
2026-04-27 00:00:00,27380.4,,,0.0106366792295259,,,0
2026-04-28 00:00:00,27141.4,,,0.0110434792894278,,,0
2026-04-29 00:00:00,27447.6,,,0.0110775838264707,,,0
2026-04-30 00:00:00,27491.3,,,0.00950834951438,,,0
2026-05-01 00:00:00,27685.4,,,0.0094052504748705,,,0
2026-05-03 00:00:00,27723.0,,,0.0094247392673998,,,0
2026-05-04 00:00:00,27650.6,,,0.0095787726535571,,,0
2026-05-05 00:00:00,28276.2,,,0.0093529954340229,,,0
